text,font_size,is_bold,y_position,word_count,is_all_caps,is_centered,label
"how the ODL will be implemented, including the timeline",11,0,0.7620768691554214,9,0,0,Body_Text
the financial plan for the implementation,11,0,0.7781350492226957,6,0,0,Body_Text
"the financial plan for the first 2 operating years, including capital and operating costs,",11,0,0.7940398707534327,14,0,1,Body_Text
"revenues, etc.",11,0,0.8099446922841699,2,0,0,Body_Text
a financial forecast for the succeeding 2 operating years,11,0,0.8260029494160354,9,0,0,Body_Text
the services and products to be delivered by the ODL,11,0,0.8419077709467724,10,0,0,Body_Text
how the ODL will operate and be managed following the implementation,11,0,0.8579659510140467,11,0,1,Body_Text
"who will be involved, and what their role/responsibility will be, for both the",11,0,0.8738707725447837,13,0,1,Body_Text
implementation and operational stages,11,0,0.8897755940755209,4,0,0,Body_Text
RFP: To Develop the Ontario Digital Library Business Plan,8,1,0.9268159192017834,9,0,0,Body_Text
March 2003,8,1,0.9268159192017834,2,0,1,Body_Text
6,9,0,0.9229543666646938,1,0,0,Body_Text
the marketing and communications plan for the ODL,11,0,0.09117274814181858,8,0,0,Body_Text
the commitment of all stakeholders to their responsibilities,11,0,0.10707756967255563,8,0,0,Body_Text
The process of developing this business plan must be extremely consultative to ensure that,11,0,0.13905451996157867,14,0,1,Body_Text
all stakeholders are engaged in creating a synergistic ODL organization.  The proposal must,11,0,0.155112700028853,13,0,1,Body_Text
indicate how this consultative process will be approached.,11,0,0.17101752155959005,8,0,0,Body_Text
"The business plan for the ODL must address significant issues. There are, for example,",11,0,0.20299447184861308,14,0,1,Body_Text
enormous differences in the financial resources available to libraries mandated to provide,11,0,0.21889929337935013,12,0,1,Body_Text
"similar services. Some post-secondary and public libraries, particularly those in large urban",11,0,0.23495747344662446,12,0,1,Body_Text
"areas, have the facilities, funding and technological infrastructure necessary to service their",11,0,0.2508622949773615,12,0,1,Body_Text
"patrons with electronic services and resources.  Many others, particularly in rural regions, do",11,0,0.2667671165080986,13,0,1,Body_Text
not.  The proposal must indicate how these issues will be approached.,11,0,0.28282529657537286,11,0,0,Body_Text
Milestones,12,0,0.34106059989543874,1,0,0,H3
1) A preliminary report will be issued during June 2003.,11,0,0.38253633903734613,10,0,0,Body_Text
"2) It is expected that an Interim Report, suitable for distribution to the broader library",11,0,0.4135932922363281,15,0,1,Body_Text
"community will be available by August 1, 2003 and that there will be an opportunity",11,0,0.42965147230360246,15,0,1,Body_Text
for responses to be evaluated.,11,0,0.4455563323666351,5,0,0,Body_Text
3) The business plan must be completed and approved by the ODL Steering Committee,11,0,0.47676664410215436,14,0,1,Body_Text
"no later than September 30, 2003.",11,0,0.492671504165187,6,0,0,Body_Text
Approach and Specific Proposal Requirements,12,0,0.5348484540226484,5,0,0,H2
The firm/consultant  (or proposed team of consultants)  will be expected to work closely with,11,0,0.5764757406831992,14,0,1,Body_Text
the ODL Steering Committee. Terms of reference for the Committee are in the appendix.,11,0,0.5923806007462319,14,0,1,Body_Text
"Given the consultative nature of this business planning process, the firm/consultant will also",11,0,0.6084387808135061,13,0,1,Body_Text
be expected to travel and communicate regularly with various stakeholders as well as with,11,0,0.6243436408765388,14,0,1,Body_Text
electronic resource publishers/vendors.,11,0,0.6402484624072758,3,0,0,Body_Text
The proposal should include the following information:,11,0,0.6714588512073864,7,0,0,Body_Text
a) name of the firm/consultant,11,0,0.7025158044063684,5,0,0,Body_Text
"b) names of those individuals who will be engaged in this project, their specific",11,0,0.7185739844736426,14,0,1,Body_Text
responsibilities on this project and relevant experience/qualifications,11,0,0.7344788060043798,7,0,0,Body_Text
c) description of similar engagements that highlight the firm’s experience in business,11,0,0.7503836275351168,12,0,1,Body_Text
planning and building stakeholder commitment,11,0,0.7664418076023911,5,0,0,Body_Text
d) references with details of work completed for these references,11,0,0.7823466291331281,10,0,0,Body_Text
"e) description of the approach that will be used for completing the business plan,",11,0,0.7984048862649937,14,0,1,Body_Text
including a timeline,11,0,0.8143097077957308,3,0,0,Body_Text
"f) cost to complete the study including estimated expenses (i.e.: travel, etc.) and payment",11,0,0.8302145293264678,14,0,1,Body_Text
structure,11,0,0.8462727093937421,1,0,0,Body_Text
RFP: To Develop the Ontario Digital Library Business Plan,8,1,0.9268159192017834,9,0,0,Body_Text
March 2003,8,1,0.9268159192017834,2,0,1,Body_Text
7,9,0,0.9229543666646938,1,0,0,Body_Text
Evaluation and Awarding of Contract,12,0,0.10227274653887508,5,0,0,H2
The contract will be awarded to the bidder whose submission offers the best value; the contract will,11,0,0.1551121605767144,17,0,1,Body_Text
not necessarily be awarded to the lowest bidder. We reserve the right not to award the contract to,11,0,0.17117034064398873,18,0,1,Body_Text
any of the bidders responding to this RFP and we may seek further response.,11,0,0.18707516217472578,14,0,0,Body_Text
"Specifically, proposals will be evaluated proposals according to the following criteria:",11,0,0.21813211537370777,11,0,0,Body_Text
Quality of the proposal /approach outlined for undertaking the business planning process,11,0,0.2654006071765013,12,0,1,Body_Text
Demonstrated experience,11,0,0.28145878724377565,2,0,0,Body_Text
"Cost, including expenses",11,0,0.2973636087745127,3,0,0,Body_Text
Timeline and projected completion date,11,0,0.31326843030524976,5,0,0,Body_Text
Other relevant factors as determined by the ODL Steering Committee,11,0,0.32993994818793404,10,0,1,Body_Text
Questions regarding this RFP should be directed by e-mail only to Michael Ridley,11,0,0.361902988318241,13,0,0,Body_Text
(mridley@uoguelph.ca).,11,0,0.3779611683855153,1,0,0,Body_Text
Bidders are asked not to contact any other member of the ODL Catalyst Team or the ODL Steering,11,0,0.4099242085158223,18,0,1,Body_Text
Committee.,11,0,0.42582906857885494,1,0,0,Body_Text
RFP: To Develop the Ontario Digital Library Business Plan,8,1,0.9268159192017834,9,0,0,Body_Text
March 2003,8,1,0.9268159192017834,2,0,1,Body_Text
8,9,0,0.9229543666646938,1,0,0,Body_Text
Appendix A:  ODL Envisioned Phases & Funding,12,0,0.13575754261980152,7,0,0,Body_Text
Phase I:  Business Planning,10,1,0.17649733418166036,4,0,0,Body_Text
Timeline:  March 2003 – September 2003,10,1,0.2055850558810764,6,0,0,Body_Text
"Funding Requested:  ~$100,000 jointly funded by stakeholder groups and the provincial government.",10,1,0.22013523602726484,12,0,1,Body_Text
Result:  The ODL business plan,10,1,0.24907206525706282,5,0,0,Body_Text
"The first phase will be to build the ODL business plan. This plan will clearly define the ODL’s services,",10,0,0.2783106794260969,19,0,1,Body_Text
"funding and governance structures, as well as implementation plans for 2003-2005. It will also secure",10,0,0.29286085957228536,15,0,1,Body_Text
the full commitment of all stakeholders and scope the operational plan for ODL for 2006 and beyond.,10,0,0.3074110397184738,17,0,1,Body_Text
"Given the number and diversity of stakeholders involved, the business planning process must be a fully",10,0,0.3363478689482718,16,0,1,Body_Text
consultative approach. To ensure that the planning results in a workable plan with the full commitment,10,0,0.35089801056216463,16,0,1,Body_Text
"of all stakeholders it must have competent, dedicated staffing and monies for the travel and",10,0,0.3654481521760575,15,0,1,Body_Text
communication components so critical in a consultative process.,10,0,0.37999829378995026,8,0,0,Body_Text
Phase II: Implementing and Transitioning,10,1,0.42333437216402303,5,0,0,H3
Timeline:  April 2004 – December 2006,10,1,0.45242209386343907,6,0,0,Body_Text
Funding Requested:  Funding from other states and provinces suggest that the ODL could receive,10,1,0.4669721969450363,14,0,1,Body_Text
"funding of up to $50 Million (over 3 years). Funding to be provided partnership of government, library",10,0,0.4815223385589291,17,0,1,Body_Text
stakeholders and other interested parties.,10,0,0.49592158770320394,5,0,0,Body_Text
Result:  The ODL is implemented and validated,10,1,0.5250093094026199,7,0,0,Body_Text
The second phase will be to implement the ODL based on the business plan. This phase recognizes,10,0,0.5542479621039497,17,0,1,Body_Text
that for ODL to be optimally successful libraries must transition to a new way of doing business and,10,0,0.5687981037178425,18,0,1,Body_Text
providing services. The transition must occur while libraries continue to provide existing services and,10,0,0.5831973528621173,14,0,1,Body_Text
"respond to current challenges. This implementation phase will funded by a partnership of government,",10,0,0.59774749447601,14,0,1,Body_Text
library stakeholders and other interested parties as a means to quickly jumpstart the ODL.,10,0,0.612297636089903,14,0,1,Body_Text
The seed money requested will allow libraries to realign their budgets and services as the infrastructure,10,0,0.6413853192570234,16,0,1,Body_Text
"and content of the ODL is created and secured.  Some of the funding will be new money, although there",10,0,0.6557846069335938,19,0,1,Body_Text
is every indication that existing budgets and methods of operating may be modified as a result of,10,0,0.6701838946101641,17,0,1,Body_Text
"recommendations . During this phase the polices, procedures, governance structures and accountability",10,0,0.6847339976917614,12,0,1,Body_Text
"mechanisms of the ODL will be put in place. Pilot projects will be initiated, evaluated and expanded.",10,0,0.6994350703075679,17,0,1,Body_Text
"Information resources will be identified, contracts for these resources will be negotiated and resources",10,0,0.7139852504537563,14,0,1,Body_Text
will be made deployed through the ODL. Regular evaluation during this phase will ensure the ODL is,10,0,0.7285353535353535,17,0,1,Body_Text
achieving its objectives and is accountable to its key communities.,10,0,0.7430854566169508,10,0,0,Body_Text
Phase III: Operating and Growing the ODL,10,1,0.7718713933771307,7,0,0,H3
Timeline:  January 2007 -,10,1,0.8009591150765467,4,0,0,Body_Text
Funding:  $50 Million annually ($35 Million requested from government),10,1,0.8155092952227352,9,0,0,Body_Text
Result:  The ODL is fully operational and sustainable,10,1,0.8444461244525332,8,0,0,Body_Text
In the third phase the ODL moves into the operational stage. Ontarians will experience the full benefits,10,0,0.8736847386215673,17,0,1,Body_Text
of the initiative and libraries will consolidate support around the ODL to grow resources and extend,10,0,0.8882349187677557,16,0,1,Body_Text
RFP: To Develop the Ontario Digital Library Business Plan,8,1,0.9268159192017834,9,0,0,Body_Text
March 2003,8,1,0.9268159192017834,2,0,1,Body_Text
9,9,0,0.9229543666646938,1,0,0,Body_Text
capabilities. The challenge is to secure resources sufficient to both sustain the original investments and,10,0,0.09119468265109593,15,0,1,Body_Text
to enhance the ODL.,10,0,0.10574486279728437,4,0,0,Body_Text
The ongoing funding of the ODL will be based on a partnership model involving all the key participants,10,0,0.13468169202708236,18,0,1,Body_Text
"(i.e. government, libraries, donors, public and private sectors). All participants (i.e. beneficiaries) are",10,0,0.1492318721732708,13,0,1,Body_Text
expected to make financial contributions to the ODL. It is important in achieving the full impact of the,10,0,0.16378206195253314,18,0,1,Body_Text
"ODL on Ontario’s economy, society and learning support that all library sectors are participants",10,0,0.1783322420987216,14,0,1,Body_Text
"(university, colleges, public libraries and schools).",10,0,0.19288242224491003,6,0,0,Body_Text
"The proposed funding model requires a continuing government investment, but also recognizes that as",10,0,0.21500304251006155,14,0,1,Body_Text
the ODL matures a growing share of ODL funding will come from libraries and non-governmental,10,0,0.2294022531220407,15,0,1,Body_Text
sources. During the 3-year implementation phase (2004 – 2006) libraries will realign their budgets to,10,0,0.24395243326822916,15,0,1,Body_Text
enable ongoing funding contributions to ODL. During the same period ODL must build the proposed,10,0,0.2585026134144176,15,0,1,Body_Text
endowment and secure public and private sector gifts and/or in-kind contributions. The following chart,10,0,0.2730527935606061,14,0,1,Body_Text
outlines the model. This model is based on these assumptions:,10,0,0.2876029737067945,10,0,0,Body_Text
1. that ODL expenditures will increase by 50% over a 10 year period,10,0,0.30972374810112846,13,0,0,Body_Text
2. that government funding will decrease from 70% to 45% during that 10 year period,10,0,0.3316936300258444,15,0,1,Body_Text
"3. that library contributions, endowment and gifts/in-kind funding will increase from 30% to 55%",10,0,0.35381440442017836,14,0,1,Body_Text
during the same period,10,0,0.3683645460340712,4,0,0,Body_Text
OVERVIEW OF ODL FUNDING MODEL,10,1,0.4048845310403843,5,1,1,Body_Text
Funding Source,12,1,0.4344697046761561,2,0,0,Body_Text
2007,12,1,0.4344697046761561,1,0,1,Body_Text
2017,12,1,0.4344697046761561,1,0,0,Body_Text
Government,10,0,0.4525583440607244,1,0,0,Body_Text
$35M (70%),10,0,0.4525583440607244,2,1,1,Body_Text
$33.75M (45%),10,0,0.4525583440607244,2,1,0,Body_Text
Libraries,10,0,0.4677121326176807,1,0,0,Body_Text
$10M (20%),10,0,0.4677121326176807,2,1,1,Body_Text
$22.5M (30%),10,0,0.4677121326176807,2,1,0,Body_Text
Endowment,10,0,0.482865921174637,1,0,0,Body_Text
$4.5M (9%),10,0,0.482865921174637,2,1,1,Body_Text
$15M (20%),10,0,0.482865921174637,2,1,0,Body_Text
Gifts/In-Kind,10,0,0.49801970973159326,1,0,0,Body_Text
$0.5M (1%),10,0,0.49801970973159326,2,1,1,Body_Text
$3.75M (5%),10,0,0.49801970973159326,2,1,0,Body_Text
TOTAL ANNUAL,10,1,0.5130226058189316,2,1,0,Body_Text
$50M,10,0,0.5131734982885495,1,1,1,Body_Text
$75M,10,0,0.5131734982885495,1,1,0,Body_Text
"While the private sector will be invited to participate in the ODL through the endowment, gifts and in-",10,0,0.5574150085449219,18,0,1,Body_Text
"kind contributions, the ODL will also explore compatible commercial services which leverage the reach",10,0,0.5719651501588147,14,0,1,Body_Text
of the ODL and help to offset operating costs.,10,0,0.5865152917727076,9,0,0,Body_Text
A $50M budget leverages the consortium buying power of the province’s libraries to secure the best,10,0,0.6156030134721235,16,0,1,Body_Text
"prices for information resources, the widest accessibility and the most favourable contracts. A budget of",10,0,0.6300022626163984,15,0,1,Body_Text
this nature will ensure a core digital collection of sufficient scope and coverage to address a substantial,10,0,0.6445523656979956,17,0,1,Body_Text
amount of the wide and diverse information and learning needs of the citizens of Ontario (an overview,10,0,0.659102545844184,17,0,1,Body_Text
of the nature of the ODL digital collection is appended).  The proposed ODL expenditures in 2006,10,0,0.6736527259903725,16,0,1,Body_Text
represent an investment of $5.00 per citizen.,10,1,0.6882028290719697,7,0,0,Body_Text
It is important to recognize that every new dollar per citizen invested in the Ontario Digital Library has a,10,0,0.7171396583017676,19,0,1,Body_Text
double benefit: it supports a province-wide library of high quality information resources and it,10,0,0.731689761383365,14,0,1,Body_Text
strengthens every local library in Ontario by allowing them to reinvest existing dollars in new resources,10,0,0.7462399415295533,16,0,1,Body_Text
that enhance local services.  This multiplier means that for every dollar invested in ODL the return,10,0,0.7607901216757418,16,0,1,Body_Text
on investment is worth $2 of value for Ontario.,10,1,0.775340224757339,9,0,0,Body_Text
RFP: To Develop the Ontario Digital Library Business Plan,8,1,0.9268159192017834,9,0,0,Body_Text
March 2003,8,1,0.9268159192017834,2,0,1,Body_Text
10,9,0,0.9229543666646938,1,0,0,Body_Text
10,9,0,0.9232612378669508,1,0,0,Body_Text
10,9,0,0.9232612378669508,1,0,0,Body_Text
10,9,0,0.9229543666646938,1,0,0,Body_Text
Appendix B:,12,0,0.11681814868040759,2,0,0,Body_Text
ODL Steering Committee Terms of Reference,12,0,0.11681814868040759,6,0,0,Body_Text
1. Preamble,10,1,0.17270945539378157,2,0,0,H3
Implementation of the Ontario Digital Library (ODL) requires a detailed business plan to be developed,10,0,0.20194806956281566,15,0,1,Body_Text
and supported by its diverse stakeholder communities (see:  www.odl.on.ca ).  The business,10,0,0.21634728017479482,12,0,1,Body_Text
"development planning and commitment process will be overseen by a Steering Committee, who are",10,0,0.23089746032098327,14,0,1,Body_Text
accountable to potential ODL funders including  the Province of Ontario.,10,0,0.2454476404671717,10,0,0,Body_Text
2. Terms of Reference,10,1,0.2743844696969697,4,0,0,H3
"In broad terms, the ODL Business Plan Steering Committee is responsible for development of the",10,0,0.30347219139638576,15,0,1,Body_Text
"business plan, securing sector support, and management of the planners and process.  Specific",10,0,0.3180223715425742,13,0,1,Body_Text
responsibilities include:,10,0,0.33257255168876265,2,0,0,Body_Text
"2.1 developing a detailed business plan for the three-year implementation phase of the ODL, including",10,0,0.3616602733881787,15,0,1,Body_Text
"governance, management, funding model and structure, organizational structure, marketing,",10,0,0.37605952253245345,9,0,1,Body_Text
"staffing, and evaluation;",10,0,0.3906096641463463,3,0,0,Body_Text
"2.2 consulting with and reporting to stakeholder communities, to ensure open, consistent and two-way",10,0,0.40515980576023913,14,0,1,Body_Text
"communication, and to ensure meaningful opportunities for stakeholder input into decision-",10,0,0.4197099473741319,11,0,1,Body_Text
making;,10,0,0.43426008898802476,1,0,0,Body_Text
2.3 recruiting and managing the business planner(s);,10,0,0.4488102306019176,7,0,0,Body_Text
"2.4 defining terms of reference and resource parameters for business planner(s), and authorizing",10,0,0.46320947974619237,13,0,1,Body_Text
expenditures;,10,0,0.4777596213600852,1,0,0,Body_Text
2.5 serving as a focus group for business planner(s) to test ideas;,10,0,0.49230976297397805,12,0,0,Body_Text
2.6 providing signoff for business planner(s) at key decision points of business plan development;,10,0,0.5068599045878709,14,0,1,Body_Text
"2.7 securing commitment from library, government, and institutional stakeholders for implementation",10,0,0.5214100462017637,11,0,1,Body_Text
of the business plan;,10,0,0.5359601878156566,4,0,0,Body_Text
2.8 presenting the business plan to funders,10,0,0.5503594369599314,7,0,0,Body_Text
2.9 undertaking advocacy efforts to promote the ODL to the broader communities including library,10,0,0.5649095785738242,14,0,1,Body_Text
and education communities.,10,0,0.579459720187717,3,0,0,Body_Text
3. Membership,10,1,0.608396549417515,2,0,0,H3
"Each of the four sectors, Schools, Colleges, Universities, and Public Libraries can appoint up to two",10,0,0.6374843096492266,16,0,1,Body_Text
representatives to the steering committee,10,0,0.6520344127308239,5,0,0,Body_Text
3.1 Schools:,10,0,0.68112213443024,2,0,0,Body_Text
- Ontario School Library Association (OSLA) and The Association of Library Consultants and,10,0,0.6956722375118372,13,0,1,Body_Text
Coordinators of Ontario (TALCO)  ( Executive Council of OSLA to name representative in,10,0,0.7099206327187895,13,0,1,Body_Text
consultation with TALCO ),10,0,0.7244708128649779,4,0,0,Body_Text
3.2 Universities:,10,0,0.7391718084161932,2,0,0,Body_Text
- Ontario Council of University Libraries (OCUL) ( OCUL to name ),10,0,0.7535710960927636,12,0,0,Body_Text
3.3 Colleges:,10,0,0.7682721687085701,2,0,0,Body_Text
"- Bibliocentre, and Heads of Libraries and Learning Resources (UAG and HLLR  to name )",10,0,0.7826713793205492,15,0,1,Body_Text
3.4 Public libraries:,10,0,0.7972214824021465,3,0,0,Body_Text
"- Administrators of Medium-sized Public Libraries of Ontario (AMPLO), Administrators of Rural",10,0,0.8117716625483349,12,0,1,Body_Text
"Urban Public Libraries of Ontario (ARUPLO), Administrators of Small Public Libraries of",10,0,0.8263218426945234,12,0,1,Body_Text
Ontario (ASPLO) and Chief Executives of Large-sized Public Libraries of Ontario (CELPLO),10,0,0.8408719457761206,12,0,1,Body_Text
"( Executives of AMPLO, ARUPLO, ASPLO and CELPLO to name )",10,0,0.8552711563880997,11,0,0,Body_Text
RFP: To Develop the Ontario Digital Library Business Plan,8,1,0.9268159192017834,9,0,0,Body_Text
March 2003,8,1,0.9268159192017834,2,0,1,Body_Text
11,9,0,0.9229543666646938,1,0,0,Body_Text
11,9,0,0.9232612378669508,1,0,0,Body_Text
11,9,0,0.9232612378669508,1,0,0,Body_Text
11,9,0,0.9229543666646938,1,0,0,Body_Text
3.5 Ontario Library Association representative (ex-officio)  ( OLA to appoint one representative ),10,0,0.09108054999149207,13,0,1,Body_Text
- Role of the OLA ex-officio member: To act as a liaison between the steering committee and,10,0,0.1057816996718898,17,0,1,Body_Text
"the OLA Board, and to assist the chair with the administrative responsibilities connected with",10,0,0.12033187981807825,14,0,1,Body_Text
"the preparation of the business plan, finance, and communications.",10,0,0.1347310904300574,9,0,0,Body_Text
"3.6 It is anticipated that as planning for the ODL evolves, the Steering Committee may, at its",10,0,0.16381882176254736,17,0,1,Body_Text
"discretion, call on invited experts to advise on issues as required.",10,0,0.1783690019087358,11,0,0,Body_Text
4. Appointment Criteria and Process,10,1,0.20730583113853376,5,0,0,H3
4.1,10,0,0.23716065377900095,1,0,0,Body_Text
Groups and organizations named in Section 3 above are responsible for appointing up to two,10,0,0.23716065377900095,15,0,1,Body_Text
representatives to the Steering Committee.,10,0,0.2523144038036616,5,0,0,Body_Text
4.2,10,0,0.2826219809175742,1,0,0,Body_Text
Desired characteristics for steering committee appointees include:,10,0,0.2826219809175742,7,0,0,Body_Text
•,10,0,0.3117599872627644,1,0,0,Body_Text
Strategic thinkers;,10,0,0.3130804505011048,2,0,0,Body_Text
•,10,0,0.3272155992912524,1,0,0,Body_Text
Committed to the concept of multi-sector partnerships;,10,0,0.3285360625295928,7,0,0,Body_Text
•,10,0,0.3425202803178267,1,0,0,Body_Text
Knowledgeable about digital libraries and resources;,10,0,0.3438407435561671,6,0,0,Body_Text
•,10,0,0.3579758923463147,1,0,0,Body_Text
Knowledgeable about government structures;,10,0,0.35929635558465517,4,0,0,Body_Text
•,10,0,0.37328057337288906,1,0,0,Body_Text
Respected by their communities; influential;,10,0,0.3746010366112295,5,0,0,Body_Text
•,10,0,0.3885852543994634,1,0,0,Body_Text
Able to take a consultative approach;,10,0,0.3899057176378038,6,0,0,Body_Text
•,12,0,0.403939410893604,1,0,0,Body_Text
Able to devote time to Steering Committee business: approximately one day per month for,10,0,0.4078613820702139,14,0,1,Body_Text
meetings plus 2-3 working days per month on related activities .,10,0,0.422196975862137,11,0,0,Body_Text
5. Term,10,1,0.4540731256658381,2,0,0,H3
Expected term on the Steering Committee is the time required to complete development of the,10,0,0.48331177836716777,15,0,1,Body_Text
business plan plus two months. This process is expected to take approximately 6 months.,10,0,0.4977110275114425,14,0,1,Body_Text
6. Chair,10,1,0.5266478567412405,2,0,0,H3
Chair will be appointed by the Board of the Ontario Library Association.,10,0,0.5558865094425702,12,0,0,Body_Text
Role of the Chair:,10,0,0.5877031653818457,4,0,0,Body_Text
In addition to the characteristics for appointees (4.2) the role of the chair will be as a process agent,10,0,0.6167908870812618,19,0,1,Body_Text
"working with the selected consultant(s), OLA, and the Steering Committee to prepare the business",10,0,0.6313410286951546,14,0,1,Body_Text
plan. The chair must be able to devote 5-8 days per month on activities related to the preparation of,10,0,0.645891131776752,19,0,1,Body_Text
"the business plan, and communications to stakeholders, funders, and government.",10,0,0.6604413119229403,10,0,0,Body_Text
7. Meetings,10,1,0.6892272486831202,2,0,0,H3
It is expected that in person meetings are held once per month and the majority of business will be,10,0,0.7184658628521543,19,0,1,Body_Text
"conducted by e-mail, and teleconference.",10,0,0.7330160429983428,5,0,0,Body_Text
8. Lines of Accountability and Communication,10,1,0.7618019026939316,6,0,0,H3
"8.1 The Steering Committee is accountable to the Province of Ontario, and to its business plan",10,0,0.7910405939275568,16,0,1,Body_Text
funders.,10,0,0.8055906970091541,1,0,0,Body_Text
8.2 The role of the Ontario Library Association is to assume responsibility for  funds contributed by the,10,0,0.8346784187085701,17,0,1,Body_Text
"ODL funders to finance the business plan, to hold the funds in a separate account, and",10,0,0.8490776293205492,16,0,1,Body_Text
disperse them for purposes as  directed by the Steering Committee. OLA will provide,10,0,0.8636278094667377,13,0,1,Body_Text
financial reports to the Steering Committee as requested and shall comply with all,10,0,0.8781779896129261,13,0,1,Body_Text
government reporting regulations for funds received.,10,0,0.8927280926945234,6,0,0,Body_Text
RFP: To Develop the Ontario Digital Library Business Plan,8,1,0.9268159192017834,9,0,0,Body_Text
March 2003,8,1,0.9268159192017834,2,0,1,Body_Text
12,9,0,0.9229543666646938,1,0,0,Body_Text
12,9,0,0.9232612378669508,1,0,0,Body_Text
12,9,0,0.9232612378669508,1,0,0,Body_Text
12,9,0,0.9229543666646938,1,0,0,Body_Text
8.3 The Steering Committee is accountable to its constituent groups and other stakeholders for,10,0,0.10576998585402364,14,0,1,Body_Text
ongoing communications and consultation on issues and progress.  The Steering committee,10,0,0.12032016600021209,11,0,1,Body_Text
is responsible for strong liaison with government particularly the Chief Information Officer,10,0,0.13471937661219124,12,0,1,Body_Text
"Community Services Cluster, ADM’s and Deputy Ministers.",10,0,0.1492695567583797,7,0,0,Body_Text
9. Financial and Administrative Policies,10,1,0.17820639562125157,5,0,0,H3
9.1 Service on the Steering Committee is non-remunerative,10,0,0.20744500979028566,8,0,0,Body_Text
9.2 Travel and meeting expenses for Steering Committee members are reimbursed according to the,10,0,0.22184422040226484,14,0,1,Body_Text
policies of the Ontario Library Association,10,0,0.2363944005484533,6,0,0,Body_Text
9.3 Conflict of Interest:,10,0,0.2509445806946417,4,0,0,Body_Text
The ODL Steering Committee will function according to standard conflict of interest guidelines,10,0,0.2654947608408302,13,0,1,Body_Text
"ensuring that members,  their immediate family members, or their places of employment, will",10,0,0.2800448639224274,13,0,1,Body_Text
not benefit financially from the decisions  the Steering Committee might make. As a first,10,0,0.29459504406861586,14,0,1,Body_Text
"order of business, the Steering Committee will be expected to adopt a conflict of interest policy",10,0,0.308994254680595,16,0,1,Body_Text
statement and procedural guidelines that will govern its work.,10,0,0.32354443482678347,9,0,0,Body_Text
RFP: To Develop the Ontario Digital Library Business Plan,8,1,0.9268159192017834,9,0,0,Body_Text
March 2003,8,1,0.9268159192017834,2,0,1,Body_Text
13,9,0,0.9229543666646938,1,0,0,Body_Text
13,9,0,0.9232612378669508,1,0,0,Body_Text
13,9,0,0.9232612378669508,1,0,0,Body_Text
13,9,0,0.9229543666646938,1,0,0,Body_Text
Appendix C:,12,0,0.11681814868040759,2,0,0,Body_Text
ODL’s Envisioned Electronic Resources,12,0,0.11681814868040759,4,0,1,Body_Text
The purpose of the ODL is to provide equal access to information for all Ontario citizens through,10,0,0.1728609643801294,17,0,1,Body_Text
collaboration and resource sharing. ODL will be a portal - capable of customization as,10,0,0.18741114452631788,14,0,1,Body_Text
"a home page for local libraries - to organized, comprehensive, authoritative and validated",10,0,0.20196132467250633,13,0,1,Body_Text
e-information resources to meet the needs of all Ontario citizens at all stages and in all aspects,10,0,0.21636053528448548,17,0,1,Body_Text
"of their education, life and work. Some examples:",10,0,0.23091071543067393,8,0,0,Body_Text
1. Reference Resources,10,0,0.25999843713008997,3,0,0,Body_Text
"- directories: companies, associations, organizations, governments, educational institutions,",10,0,0.289086158829506,8,0,1,Body_Text
etc. etc.,10,0,0.3034853694414852,2,0,0,Body_Text
"- almanacs, country information",10,0,0.3180355495876736,4,0,0,Body_Text
"- dictionaries, thesauri, encyclopedias",10,0,0.3325857297338621,4,0,0,Body_Text
-consumer information,10,0,0.34713587134775487,2,0,0,Body_Text
"- phone books,",10,0,0.3616860129616477,3,0,0,Body_Text
"- travel guides, entertainment guides",10,0,0.3760852621059225,5,0,0,Body_Text
- weather information,10,0,0.39063540371981537,3,0,0,Body_Text
- media/newspapers,10,0,0.40518554533370815,2,0,0,Body_Text
"- leisure time, recreational activity guides",10,0,0.419735686947601,6,0,0,Body_Text
- indexing and abstracting services,10,0,0.43428582856149384,5,0,0,Body_Text
"- currency converters,",10,0,0.4488359701753867,3,0,0,Body_Text
- virtual reference services,10,0,0.46323521931966144,4,0,0,Body_Text
-vocational/career information,10,0,0.4777853609335543,2,0,0,Body_Text
-internet search engines,10,0,0.4923355025474471,3,0,0,Body_Text
-current awareness services,10,0,0.50688564416134,3,0,0,Body_Text
2. Subject Guides,10,0,0.535973365860756,3,0,0,Body_Text
-arts and humanities,10,0,0.564910195090554,3,0,0,Body_Text
- business and economics,10,0,0.5794603367044469,4,0,0,Body_Text
- education,10,0,0.5940105168506352,2,0,0,Body_Text
-recreation and sports,10,0,0.6085606584645281,3,0,0,Body_Text
"-entertainment - games, activities for kids",10,0,0.6229599076088028,6,0,0,Body_Text
-health information,10,0,0.637510126287287,2,0,0,Body_Text
-science and technology,10,0,0.6520603064334753,3,0,0,Body_Text
-social sciences,10,0,0.6666104095150726,2,0,0,Body_Text
-society and culture,10,0,0.6811605125966699,3,0,0,Body_Text
3. Educational tool-kits,10,0,0.7100973418264678,3,0,0,Body_Text
"-guides to information gathering methodologies, information literacy",10,0,0.7391850635258839,7,0,0,Body_Text
-study guides,10,0,0.7537351666074811,2,0,0,Body_Text
-study skill development,10,0,0.7682853467536696,3,0,0,Body_Text
-web-based curricula,10,0,0.7828355268998579,2,0,0,Body_Text
-internet search guides,10,0,0.7972348145764283,3,0,0,Body_Text
